USA ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Lombardy,20xxx-25xxx,10100000,1200,9200,3.27,5.454545454545454,29.29
Marche,60xxx,1500000,420,3570,1.27,1.9090909090909092,11.37
Molise,86xxx-87xxx,290000,210,1710,0.61,0.9545454545454546,5.45
Piedmont,10xxx-13xxx,4300000,340,9810,3.49,1.5454545454545454,31.23
Sardinia,07xxx-09xxx,1590000,170,9300,3.31,0.7727272727272727,29.59
Sicily,90xxx-98xxx,5000000,430,9930,3.53,1.9545454545454546,31.58
Trentino-Alto Adige,38xxx-39xxx,1080000,170,5250,1.87,0.7727272727272727,16.7
Tuscany,50xxx-58xxx,3670000,490,8900,3.17,2.227272727272727,28.32
Umbria,06xxx,860000,270,3190,1.13,1.2272727272727273,10.16
Veneto,30xxx-37xxx,4900000,570,7100,2.52,2.590909090909091,22.58
,,,,,,,
Canada,,,,,,,
Column1.state,Column1.code,Column1.pop2026,Column1.densityMi,Area square miles,No of 3o mile radius areas,Alberta as Control,No of 10 mile radius areas
Alberta,T,4400000,6.6,661848,234.12,1,2107.11
British Columbia,V,5500000,13.6,403735,142.98,2.0606060606060606,1285.95
Manitoba,R,1400000,5.7,250946,88.94,0.8636363636363638,797.67
New Brunswick,E,820000,25.1,32133,11.39,3.8030303030303036,102.12
Newfoundland and Labrador,A,520000,3.1,156453,55.47,0.4696969696969697,497.6
Northwest Territories,X,45000,0.03,519734,183.77,0.004545454545454545,1653.19
Nova Scotia,B,1000000,64.8,15500,5.48,9.818181818181818,44.66
Nunavut,X,40000,0.02,725018,256.25,0.0030303030303030307,2308.16
Ontario,"K, L, M, N, P",15200000,41.7,365681,129.57,6.318181818181819,1148.15
Prince Edward Island,C,170000,67.8,2190,0.78,10.272727272727273,6.87
Quebec,"G, H, J",8800000,17.2,512053,181.44,2.606060606060606,1630.37
Saskatchewan,S,1200000,4.5,251700,89.23,0.6818181818181819,799.47
Yukon,Y,45000,0.2,186272,66.06,0.030303030303030307,591.97
Nunavut,X,40000,0.02,725018,256.25,0.0030303030303030307,2308.16
,,,,,,,
,,,,,,,
Japan ,,,,,,,
Column1.state,Column1.code,Column1.pop2026,Column1.densityMi,Area square miles,No of 3o mile radius areas,Hokkaido as Control,No of 10 mile radius areas
Hokkaido,060-xxxx,5281297,180.61,29643,10.45,1,94.23
Aomori,030-xxxx,1232837,183.23,6728,2.39,1.01450639499474,21.41
Iwate,020-xxxx,1210534,128.86,9397,3.33,0.7134710148939705,29.9
Miyagi,980-xxxx,2301996,529.9,4344,1.53,2.933946071646088,13.82
Akita,010-xxxx,944902,111.41,8483,2.99,0.6168539947954155,27
Yamagata,990-xxxx,1068027,181.12,5899,2.08,1.0028237639111899,18.77
Fukushima,960-xxxx,1812255,242.13,7487,2.65,1.3406234427772548,23.84
Ibaraki,310-xxxx,2871684,803.88,3573,1.25,4.4509163390731405,11.39
Tochigi,320-xxxx,1964079,517.5,3795,1.35,2.8652898510602953,12.11
Gunma,370-xxxx,1940333,501.1,3874,1.37,2.774486462543602,12.35
Saitama,330-xxxx,7352084,5259.19,1398,0.5,29.119041027628587,4.45
Chiba,260-xxxx,6338925,4108.01,1542,0.54,22.745196832954985,4.92
Tokyo,100-xxxx,14064696,17049.4,825,0.29,94.39898123027518,2.63
Kanagawa,210-xxxx,9226009,9255.11,997,0.35,51.24361884723991,3.18
Niigata,950-xxxx,2168984,237.27,9142,3.23,1.3137146337412102,32.29
Toyama,930-xxxx,1034814,605.82,1709,0.6,3.354299318974586,6.19
Ishikawa,920-xxxx,1134591,599.71,1893,0.67,3.320469519960135,6.98
Fukui,910-xxxx,778943,442.74,1759,0.62,2.451359282431759,6.85
Yamanashi,400-xxxx,817927,401.19,2039,0.72,2.2213055755495263,7.86
Nagano,380-xxxx,2007683,312.58,6426,2.27,1.7306904379602457,22.66
Gifu,500-xxxx,1986484,436.76,4547,1.61,2.418249266375062,16.04
Shizuoka,420-xxxx,3633887,1040.7,3492,1.23,5.762139416422125,12.28
Aichi,460-xxxx,7552873,3459.37,2183,0.77,19.153812081280105,7
Mie,510-xxxx,1776205,476.78,3726,1.32,2.6398316815237246,11.88
Shiga,520-xxxx,1413552,525.48,2692,0.96,2.9094734510824427,8.58
Kyoto,600-xxxx,2577646,1771.44,1455,0.51,9.808094789878744,4.64
Osaka,530-xxxx,8799044,9329.1,944,0.33,51.653286086041746,3.01
Hyogo,650-xxxx,5469762,1308.09,4179,1.48,7.242622224683018,11.16
Nara,630-xxxx,1321805,1013.02,1305,0.46,5.608881014340291,3.95
Wakayama,640-xxxx,963579,347.23,2776,0.98,1.9225402801616742,8.83
Tottori,680-xxxx,553407,234.01,2366,0.84,1.295664691877526,7.52
Shimane,690-xxxx,667856,186.39,3583,1.28,1.0320026576601515,10.89
Okayama,700-xxxx,1890672,562.14,3364,1.19,3.1124522451691488,9.95
Hiroshima,730-xxxx,2804177,1082.87,2589,0.92,5.995625934333646,7.85
Yamaguchi,750-xxxx,1339215,351.82,3808,1.35,1.947954155362383,12.14
Tokushima,770-xxxx,727977,283.17,2572,0.91,1.5678533857482975,8.2
Kagawa,760-xxxx,963850,1019.46,946,0.34,5.644537954709041,3.01
Ehime,790-xxxx,1340993,362.08,3704,1.31,2.0047616411051434,11.81
Kochi,780-xxxx,698633,177.29,3941,1.4,0.9816178506173522,12.53
Fukuoka,810-xxxx,5109323,1662.48,3074,1.09,9.204805935441005,9.79
Saga,840-xxxx,814653,600.9,1356,0.48,3.327058302419578,4.34
Nagasaki,850-xxxx,1305943,399.4,3270,1.15,2.2113947179004483,10.45
Kumamoto,860-xxxx,1728033,430.43,4015,1.42,2.3832013731244115,12.8
Oita,870-xxxx,1130273,364.25,3104,1.1,2.0167764797076573,9.88
Miyazaki,880-xxxx,1070031,266.78,4013,1.41,1.477105365151431,12.78
Kagoshima,890-xxxx,1574221,273.67,5753,2.04,1.5152538619124079,18.29
Okinawa,900-xxxx,1457162,1288.72,1131,0.4,7.135374563977631,4.02
,,,,,,,
,,,,,,,
Phillipines,,,,,,,
Column1.state,Column1.code,Column1.pop2026,Column1.densityMi,Area square miles,No of 3o mile radius areas,Illocus as Control,No of 10 mile radius areas
Ilocos Region (Region I),2900–2920,5026128,668.61,7518,2.66,1,24
Cagayan Valley (Region II),3500–3520,3685744,168.14,21925,7.76,0.2514769447061815,70
Central Luzon (Region III),2000–2010,12422172,1158.18,10726,3.79,1.7322205770179926,34.22
CALABARZON (Region IV-A),4100–4120,16195042,2001.97,8092,2.86,2.994226828794065,25.82
MIMAROPA (Region IV-B),5200–5210,3174029,135.81,23376,8.27,0.20312289675595638,74.56
Bicol Region (Region V),4400–4420,6082165,536.53,11340,4.02,0.8024558412228354,36.17
Western Visayas (Region VI),5000–5020,7954723,1025.97,7754,2.75,1.534481985013685,24.71
Central Visayas (Region VII),6000–6020,8081308,1381.33,5849,2.08,2.0659726896097874,18.63
Eastern Visayas (Region VIII),6500–6520,4736641,371.4,12759,4.52,0.5554807735451159,40.7
Zamboanga Peninsula (Region IX),7000–7020,3629082,238.67,15209,5.39,0.35696444863223703,48.59
Northern Mindanao (Region X),9000–9020,5026393,337.81,14881,5.28,0.5052422189318138,47.55
Davao Region (Region XI),8000–8020,5243536,378.54,13848,4.91,0.5661596446358864,44.27
SOCCSKSARGEN (Region XII),9500–9520,4545276,273.84,16603,5.89,0.4095661147754296,53.73
Caraga (Region XIII),8600–8620,2933772,167.77,17488,6.2,0.25092355782892867,56.61
Bangsamoro Autonomous Region (BARMM),9600–9620,4726978,267.77,17661,6.26,0.40048757870806595,57.17
Cordillera Administrative Region (CAR),2600–2620,1722006,126.16,13642,4.84,0.18868996874111962,43.97
National Capital Region (NCR),1000–1010,13484462,48166.23,280,0.03,72.0393502938933,0.9
Visayas Administrative Region (VAR),6600–6620,1381186,728.69,1895,0.67,1.0898580637441857,6.04
,,,,,,,
,,,,,,,
India ,,,,,,,
Column1.state,Column1.code,Column1.pop2026,Column1.densityMi,Area square miles,No of 3o mile radius areas,Andrha Pradesh as Control,No of 10 mile radius areas
Andhra Pradesh,500001–534448,53903393,900,59576,21.07,1,189.76
Arunachal Pradesh,790001–792131,1383727,65,21389,7.57,0.07222222222222222,68.15
Assam,781001–788931,36507039,1036,35385,12.53,1.1511111111111112,112.83
Bihar,800001–854333,124799926,3085,40634,14.38,3.4277777777777776,129.51
Chhattisgarh,490001–497778,29436231,610,52199,18.47,0.6777777777777778,166.41
Goa,403001–403806,1592097,1006,1429,0.51,1.1177777777777778,4.56
Gujarat,360001–396590,69036689,813,85000,30.08,0.9033333333333333,270.09
Haryana,120001–136199,28204692,1973,14016,4.96,2.192222222222222,44.54
Himachal Pradesh,171001–177601,7451955,160,21634,7.66,0.17777777777777778,68.87
Jharkhand,810001–834012,39578830,1072,36357,12.87,1.191111111111111,115.81
Karnataka,560001–591346,68438979,895,76935,27.22,0.9944444444444445,244.99
Kerala,670001–695615,35489000,2709,13905,4.92,3.01,44.14
Madhya Pradesh,450001–488001,85358965,648,131484,46.54,0.72,418.92
Maharashtra,400001–444906,124437000,1017,122070,43.22,1.13,388.85
Manipur,795001–795159,3091545,245,4112,1.46,0.2722222222222222,13.09
Meghalaya,793001–793200,3899206,370,4401,1.56,0.4111111111111111,14.01
Mizoram,796001–796901,1239244,130,8139,2.88,0.14444444444444443,25.9
Nagaland,797001–798627,2249695,230,6401,2.23,0.25555555555555554,20.37
Odisha,751001–770019,46796000,780,60119,21.29,0.8666666666666667,191.48
Punjab,140001–160047,30451858,1544,19445,6.89,1.7155555555555555,61.89
Rajasthan,301001–345601,81032689,586,138139,48.92,0.6511111111111111,439.98
Sikkim,737101–737139,690251,220,2740,0.97,0.24444444444444444,8.73
Tamil Nadu,600001–643253,78412000,1900,41168,14.58,2.111111111111111,131.28
Telangana,500001–509381,39362732,1060,36432,12.9,1.1777777777777778,116.38
Tripura,799001–799278,4101169,860,4050,1.44,0.9555555555555556,12.94
Uttar Pradesh,201001–285223,241066874,2116,113704,40.23,2.351111111111111,362.31
Uttarakhand,244001–263153,11090480,510,20650,7.31,0.5666666666666667,65.81
West Bengal,700001–743711,99609303,2552,39156,13.87,2.8355555555555556,124.88
Andaman & Nicobar Islands,744101–744301,434192,120,3134,1.11,0.13333333333333333,9.99
Chandigarh,160001–160103,1165353,24540,48,0.02,27.266666666666666,0.15
Dadra & Nagar Haveli and Daman & Diu,396210–396239,728686,1844,395,0.14,2.048888888888889,1.26
Delhi,110001–110096,32066000,31260,1239,0.44,34.733333333333334,3.93
Lakshadweep,682551–682559,68928,6498,11,0,7.22,0.03
Puducherry,605001–609609,1394467,7154,195,0.07,7.948888888888889,0.62
Ladakh,194101–194404,289023,11,22836,8.08,0.012222222222222223,72.65
Jammu & Kashmir,180001–193411,13599000,330,33962,11.99,0.36666666666666664,108.16
Telangana,500001–509381,39362732,1060,36432,12.9,1.1777777777777778,116.38
West Bengal,700001–743711,99609303,2552,39156,13.87,2.8355555555555556,124.88
